t,rpm,speed_mph,coolant_c,accel_g,distance_miles,fuel_rate_gph,maf_gps,instant_mpg
337.168,2209.0,52.816551,88.0,0.057343,1.449809,0.0,2.59,45.588116
337.436,2213.0,52.816551,88.0,0.057343,1.453719,0.0,2.59,45.588116
337.677,2213.0,52.816551,88.0,0.027916,1.4572,0.0,2.59,45.588116
337.943,2377.0,52.816551,88.0,-0.027874,1.461164,0.0,2.59,45.588116
338.2,2292.0,54.680665,88.0,0.082377,1.465041,0.0,2.59,45.588116
338.44,2276.0,54.680665,88.0,0.08464,1.468785,0.0,2.59,45.588116
338.697,2269.0,54.680665,88.0,0.083274,1.47262,0.0,2.59,45.588116
338.937,2264.0,54.680665,88.0,0.085555,1.476114,0.0,2.59,45.588116
339.168,2275.0,54.059294,88.0,-0.029262,1.479653,0.0,2.59,45.588116
339.46,2357.0,54.059294,88.0,-0.027765,1.48412,0.0,2.59,45.588116
339.788,2357.0,54.059294,88.0,-0.025964,1.488978,0.0,2.59,45.588116
340.02,2335.0,54.059294,88.0,-0.026154,1.492593,0.0,2.59,45.588116
